# PlotEOS table
# Tabulated(filename=/Users/mbdeaton/EsOS/SpecialTables/GShenFSU21_ColdTable-T0.1.dat;)
# slice Temp = 0, global minimum enthalpy = 0.9911592516007349
# (Recall that for a barotropic (1D) EOS, the temperature is defined to be absolute zero,
# even if the EOS was derived from a tabulated EOS, sliced at some temperature != 0.)
# Units are geometric, with Msun=1.
# Conversion to cgs: rhoscale=6.177e17, Energypermassscale=8.989e20, Pscale=5.552e38
# [1] rho
# [2] eps, specific energy (E/rho)
# [3] P
# [4] dP/drho
# [5] h, specific enthalpy (1+eps+P/rho)
# [6] cs, adiabatic relativistic sound speed (nonrelcs/sqrt(h))
# [7] Wmax for SS^2 < 0.999 SSmax 
# [8] Wmax for SS^2 < 0.9999 SSmax 
# [9] Kappa/rho/cs^2 with kappa = dP/deps
1e-14  -0.009017260670000003  8.820430046657701e-21  1.08724138874886e-06  0.9909836213730047  0.0156996329  0.8025511539068421  5.560126078691792e-05  2704.779818532918 
1.056934553557987e-14  -0.009017260669999985  9.624391011586152e-21  1.122971467811939e-06  0.9909836499247932  0.0156996329  0.8025511667019732  5.740107888415813e-05  2704.779818532918 
1.117110650504822e-14  -0.009017260669999935  1.050163108305586e-20  1.159875482360618e-06  0.9909836794008049  0.0156996329  0.8025511799119941  5.925915446208119e-05  2704.779818532918 
1.180712846666191e-14  -0.009017260669999947  1.145882947521998e-20  1.197991994399776e-06  0.990983709830957  0.0156996329  0.8025511935500915  6.117737978473506e-05  2704.779818532918 
1.247936205471311e-14  -0.009017260669999977  1.250327419652235e-20  1.23736083236911e-06  0.990983741246135  0.0156996329  0.8025512076303601  6.315769466755647e-05  2704.779818532918 
1.318986896198669e-14  -0.009017260669999997  1.364291753983192e-20  1.278023132726224e-06  0.9909837736782243  0.0156996329  0.8025512221671384  6.520211420500102e-05  2704.779818532918 
1.394082826282576e-14  -0.009017260669999933  1.488643663036864e-20  1.320021382894789e-06  0.9909838071601426  0.0156996329  0.8025512371753942  6.731271314772816e-05  2704.779818532918 
1.473454309619837e-14  -0.009017260669999996  1.624329949242754e-20  1.363399465622614e-06  0.9909838417258725  0.0156996329  0.8025512526700749  6.949162944327184e-05  2704.779818532918 
1.557344772926135e-14  -0.009017260669999971  1.772383713792503e-20  1.408202704795886e-06  0.9909838774104974  0.0156996329  0.8025512686673367  7.174107913266693e-05  2704.779818532918 
1.64601150230855e-14  -0.009017260669999978  1.933932222564367e-20  1.4544779127574e-06  0.9909839142502359  0.0156996329  0.8025512851833173  7.406334271123386e-05  2704.779818532918 
1.739726432343799e-14  -0.009017260670000025  2.110205489007678e-20  1.502273439178101e-06  0.990983952282479  0.0156996329  0.8025513022348368  7.646077938219406e-05  2704.779818532918 
1.838776980082331e-14  -0.009017260669999997  2.30254563933662e-20  1.551639221532952e-06  0.9909839915458284  0.0156996329  0.8025513198395211  7.893582132429111e-05  2704.779818532918 
1.943466926536022e-14  -0.009017260669999983  2.512417131338796e-20  1.602626837233751e-06  0.9909840320801349  0.0156996329  0.8025513380151552  8.14909790964523e-05  2704.779818532918 
2.054117348353064e-14  -0.009017260669999964  2.741417904603734e-20  1.655289557473335e-06  0.9909840739265394  0.0156996329  0.8025513567803298  8.412884921209626e-05  2704.779818532918 
2.171067602537263e-14  -0.009017260669999947  2.991291547067744e-20  1.709682402837277e-06  0.9909841171275148  0.0156996329  0.8025513761542882  8.685210733227938e-05  2704.779818532918 
2.294676367231941e-14  -0.009017260669999996  3.263940570510129e-20  1.765862200741117e-06  0.9909841617269084  0.0156996329  0.8025513961566227  8.966351770263846e-05  2704.779818532918 
2.425322741760355e-14  -0.009017260669999985  3.56144089607881e-20  1.823887644753025e-06  0.9909842077699873  0.0156996329  0.8025514168078949  9.256593295934662e-05  2704.779818532918 
2.563407409296515e-14  -0.00901726066999993  3.886057660136946e-20  1.883819355863827e-06  0.9909842553034837  0.0156996329  0.8025514381293587  9.556229914028123e-05  2704.779818532918 
2.709353865732049e-14  -0.00901726066999999  4.240262460774207e-20  1.945719945768221e-06  0.9909843043756422  0.0156996329  0.8025514601425073  9.86556590779586e-05  2704.779818532918 
2.86360971850811e-14  -0.009017260669999942  4.62675217629615e-20  2.009654082223249e-06  0.9909843550362698  0.0156996329  0.8025514828700684  0.0001018491502717223  2704.779818532918 
3.026648059395696e-14  -0.009017260669999975  5.048469498973593e-20  2.075688556552197e-06  0.9909844073367851  0.0156996329  0.8025515063351493  0.0001051460166611306  2704.779818532918 
3.198968915434538e-14  -0.009017260669999938  5.508625340393666e-20  2.143892353364288e-06  0.9909844613302714  0.0156996329  0.8025515305618467  0.0001085496019547601  2704.779818532918 
3.381100782480682e-14  -0.009017260670000023  6.01072327900499e-20  2.214336722562965e-06  0.9909845170715302  0.0156996329  0.8025515555747194  0.0001120633614737684  2704.779818532918 
3.573602246065781e-14  -0.009017260669999997  6.55858623599742e-20  2.28709525371779e-06  0.9909845746171373  0.0156996329  0.8025515813997293  0.000115690863426367  2704.779818532918 
3.777063694539372e-14  -0.009017260670000003  7.156385582624217e-20  2.362243952877586e-06  0.9909846340254993  0.0156996329  0.8025516080631345  0.0001194357862096229  2704.779818532918 
3.992109129748053e-14  -0.00901726066999999  7.808672900586314e-20  2.439861321904894e-06  0.9909846953569138  0.0156996329  0.8025516355921978  0.0001233019326172153  2704.779818532918 
4.219398080805024e-14  -0.009017260669999975  8.520414637299581e-20  2.520028440414567e-06  0.9909847586736301  0.0156996329  0.802551664015105  0.0001272932279124681  2704.779818532918 
