# PlotEOS table
# Tabulated(filename=/Users/mbdeaton/EsOS/HShen_Tabulated.dat;)
# slice Temp = 0.01, Ye = 0.01, global minimum enthalpy = 0.9978583998657838
# WARNING: You are taking a constant-ye slice through a composition-dependent EOS. That's a strange thing to do.
# Units are geometric, with Msun=1.
# Conversion to cgs: rhoscale=6.177e17, Energypermassscale=8.989e20, Pscale=5.552e38
# [1] rho
# [2] eps, specific energy (E/rho)
# [3] P
# [4] dP/drho
# [5] h, specific enthalpy (1+eps+P/rho)
# [6] cs, adiabatic relativistic sound speed (nonrelcs/sqrt(h))
1e-10  0.00673831169999986  8.149628276306029e-16  8.162301213138502e-06  1.006746461328276  0.00890078821  
1.03760501976691e-10  0.006738311699999884  8.680300766943803e-16  8.388203790210876e-06  1.006746677408147  0.00890078821  
1.076624177045493e-10  0.006738311699999878  9.245528611859391e-16  8.620347496544181e-06  1.006746899217175  0.00890078821  
1.117110650504822e-10  0.006738311699999876  9.847561922996145e-16  8.858904479030739e-06  1.006747126907266  0.00890078821  
1.159119618598886e-10  0.006738311700000005  1.048879733094476e-15  9.104051625704243e-06  1.006747360634349  0.00890078821  
1.20270833476851e-10  0.006738311700000052  1.117178752567426e-15  9.355970696134893e-06  1.006747600558489  0.00890078821  
1.247936205471311e-10  0.006738311699999982  1.189925141851988e-15  9.614848455406572e-06  1.006747846843997  0.00890078821  
1.294864871145902e-10  0.006738311699999989  1.267408496587932e-15  9.880876811773481e-06  1.006748099659538  0.00890078821  
1.343558290220826e-10  0.006738311700000006  1.349937269770791e-15  1.015425295809802e-05  1.006748359178249  0.00890078821  
1.394082826282576e-10  0.006738311699999926  1.43783999967036e-15  1.04351795171728e-05  1.00674862557786  0.00890078821  
1.446507338521647e-10  0.006738311700000017  1.53146661770669e-15  1.07238646910342e-05  1.00674889904081  0.00890078821  
1.500903275579733e-10  0.006738311699999868  1.631189841489774e-15  1.102052241437604e-05  1.006749179754378  0.00890078821  
1.557344772926135e-10  0.006738311700000047  1.737406658568808e-15  1.132537251217684e-05  1.006749467910807  0.00890078821  
1.615908753895916e-10  0.006738311699999884  1.850539906797311e-15  1.163864086165517e-05  1.006749763707437  0.00890078821  
1.676675034527701e-10  0.006738365240668022  1.923618595579955e-15  1.168521256325699e-05  1.006749838057737  0.008899101036236137  
1.739726432343799e-10  0.006738421357982922  1.997404443652643e-15  1.171972975347372e-05  1.006749902498963  0.008897332667178022  
1.80514887922111e-10  0.006738480087491042  2.074588483640353e-15  1.181969485324255e-05  1.006749972704568  0.008905199077799545  
1.873031538506435e-10  0.00673853895428474  2.154955636253109e-15  1.185849907767992e-05  1.006750044129675  0.008913571850003953  
1.943466926536022e-10  0.006738599709391447  2.238835939250648e-15  1.193096255865286e-05  1.00675011951407  0.008928886085275121  
2.016551038724744e-10  0.00673866057217704  2.326186364471376e-15  1.19730392939832e-05  1.006750196041996  0.008944596148962494  
2.092383480396979e-10  0.006738699684624695  2.422089307119866e-15  1.271994349745852e-05  1.006750275427455  0.008953411684578225  
2.171067602537263e-10  0.006738737458772855  2.522454292349045e-15  1.27907008543671e-05  1.006750355956002  0.008961802999548163  
2.252710642645983e-10  0.006738767266364896  2.628919412588439e-15  1.309446033407954e-05  1.006750437293411  0.008967676292928783  
2.337423870891813e-10  0.006738796547567047  2.740198924558559e-15  1.31773212490483e-05  1.006750519705522  0.008973383208259446  
2.425322741760356e-10  0.006738879225984006  2.854481792656509e-15  1.302404134296355e-05  1.006750648718528  0.008961686928851673  
2.516527051405389e-10  0.006738965677386764  2.973614502551942e-15  1.310008149667822e-05  1.006750782019678  0.008948760959613198  
2.611161100917462e-10  0.006739061827691262  3.097158863332901e-15  1.308564991240374e-05  1.006750923060084  0.008933964666256115  
2.709353865732049e-10  0.006739158708151898  3.22602053646701e-15  1.316079288252657e-05  1.006751065681904  0.008919027570424454  
2.811239171408467e-10  0.006739327503362041  3.355957019485033e-15  1.274764703944124e-05  1.006751265146568  0.00891632734856506  
2.916955876018793e-10  0.006739502047871021  3.49103301978364e-15  1.28065344663024e-05  1.006751470117215  0.008914605416260452  
3.026648059395695e-10  0.006739661295575804  3.6298223170962e-15  1.266387597970094e-05  1.006751654174318  0.008915603863012732  
3.140465219496749e-10  0.00673981924840155  3.774266307361544e-15  1.271775716521668e-05  1.006751837424193  0.008916832590688081  
3.25856247615323e-10  0.00673991156720654  3.917361151727946e-15  1.207798916372242e-05  1.006751933313545  0.008929711217351435  
3.381100782480682e-10  0.006739998018609239  4.065559452536334e-15  1.211007514883056e-05  1.006752022384974  0.008943631295387507  
3.508247144239796e-10  0.006740066770857201  4.21869101566236e-15  1.205126857251266e-05  1.006752091838768  0.008958658375519126  
3.640174847446137e-10  0.006740133856147934  4.377887026111609e-15  1.208254978582231e-05  1.00675216044061  0.008973789716300688  
3.777063694539372e-10  0.006740166851947051  4.542011201363082e-15  1.19933822239564e-05  1.00675219209581  0.00899107483821809  
3.919100249433402e-10  0.006740196472468374  4.712570832386294e-15  1.202292156510299e-05  1.006752221096827  0.009008573210923502  
4.066478091781862e-10  0.006740213083328844  4.893932308655194e-15  1.235301721854603e-05  1.006752247901169  0.009022047426301801  
4.219398080805024e-10  0.0067402283426879  5.083154993681825e-15  1.239485550272269e-05  1.006752275452006  0.00903510359409739  
4.378068629038175e-10  0.006740230303535428  5.284577940060705e-15  1.275056925128422e-05  1.006752300872519  0.00904407875256652  
4.542705986374043e-10  0.006740230817503128  5.494957013720287e-15  1.280596655253347e-05  1.006752327037312  0.009052609896754896  
