# PlotEOS table
# Tabulated(filename=../GShenFSU21_ColdTable-T0.1-smooth.dat;)
# slice Temp = 0, global minimum enthalpy = 0.9911641073792244
# (Recall that for a barotropic (1D) EOS, the temperature is defined to be absolute zero,
# even if the EOS was derived from a tabulated EOS, sliced at some temperature != 0.)
# Units are geometric, with Msun=1.
# Conversion to cgs: rhoscale=6.177e17, Energypermassscale=8.989e20, Pscale=5.552e38
# [1] rho
# [2] eps, specific energy (E/rho)
# [3] P
# [4] dP/drho
# [5] h, specific enthalpy (1+eps+P/rho)
# [6] cs, adiabatic relativistic sound speed (nonrelcs/sqrt(h))
# [7] Wmax for SS^2 < 0.999 SSmax 
# [8] Wmax for SS^2 < 0.9999 SSmax 
1e-14  -0.009010567113699963  8.69212951504184e-21  1.250093733091039e-06  0.9909903020992515  0.015807484945  0.8048581652947469  5.519333400127883e-05  
1.056934553557987e-14  -0.009010567113700003  9.484634912963298e-21  1.290803910232944e-06  0.9909903302583162  0.015807484945  0.8048581777461199  5.698138139632436e-05  
1.117110650504822e-14  -0.009010567113699956  1.034939703516018e-20  1.332839806799721e-06  0.9909903593296233  0.015807484945  0.8048581906015253  5.882735203559501e-05  
1.180712846666191e-14  -0.009010567113699955  1.129300389253659e-20  1.376244593440881e-06  0.9909903893427259  0.015807484945  0.8048582038739959  6.073312862144051e-05  
1.247936205471311e-14  -0.009010567113699968  1.232264415826154e-20  1.421062846575054e-06  0.9909904203281343  0.015807484945  0.8048582175770801  6.270064194644882e-05  
1.318986896198669e-14  -0.009010567113699953  1.344616193318514e-20  1.467340594164965e-06  0.9909904523173476  0.015807484945  0.8048582317248063  6.47318968453406e-05  
1.394082826282576e-14  -0.009010567113700005  1.467211650449411e-20  1.515125362982883e-06  0.9909904853428849  0.015807484945  0.8048582463315115  6.682895485256859e-05  
1.473454309619837e-14  -0.009010567113700007  1.600984755286644e-20  1.564466227415113e-06  0.9909905194383192  0.015807484945  0.804858261412196  6.899394849690561e-05  
1.557344772926135e-14  -0.009010567113700007  1.746954630489145e-20  1.615413859855598e-06  0.9909905546383108  0.015807484945  0.8048582769823774  7.122908181834316e-05  
1.64601150230855e-14  -0.00901056711369992  1.906233317281684e-20  1.668020582740453e-06  0.9909905909786431  0.015807484945  0.8048582930578952  7.353662353424843e-05  
1.739726432343799e-14  -0.009010567113699939  2.0800342473103e-20  1.722340422276756e-06  0.9909906284962584  0.015807484945  0.8048583096550391  7.591891983493297e-05  
1.838776980082331e-14  -0.009010567113700005  2.269681486919696e-20  1.778429163920854e-06  0.9909906672292962  0.015807484945  0.8048583267908154  7.837839439437133e-05  
1.943466926536022e-14  -0.009010567113699942  2.476619824278053e-20  1.83634440966307e-06  0.9909907072171315  0.015807484945  0.8048583444830235  8.091754660178435e-05  
2.054117348353064e-14  -0.009010567113699968  2.702425776196176e-20  1.896145637177721e-06  0.9909907485004145  0.015807484945  0.8048583627493915  8.353895658564912e-05  
2.171067602537263e-14  -0.009010567113699932  2.948819598493847e-20  1.957894260899083e-06  0.9909907911211128  0.015807484945  0.8048583816087356  8.624529069576217e-05  
2.294676367231941e-14  -0.009010567113700015  3.217678391412085e-20  2.021653695086081e-06  0.9909908351225531  0.015807484945  0.8048584010803036  8.903929786292378e-05  
2.425322741760355e-14  -0.009010567113699923  3.511050399912011e-20  2.087489418940416e-06  0.9909908805494665  0.015807484945  0.8048584211842649  9.192382116362877e-05  
2.563407409296515e-14  -0.009010567113699946  3.831170617804457e-20  2.155469043845047e-06  0.9909909274480322  0.015807484945  0.8048584419408331  9.490179070065606e-05  
2.709353865732049e-14  -0.009010567113699946  4.180477814586776e-20  2.225662382791988e-06  0.9909909758659261  0.015807484945  0.8048584633714754  9.797623538526821e-05  
2.86360971850811e-14  -0.009010567113699968  4.561633114702547e-20  2.29814152207076e-06  0.9909910258523684  0.015807484945  0.8048584854980055  0.0001011502808701162  
3.026648059395696e-14  -0.009010567113699989  4.977540270766353e-20  2.372980895291106e-06  0.9909910774581739  0.015807484945  0.8048585083431499  0.0001044271522013509  
3.198968915434538e-14  -0.009010567113699937  5.431367785200803e-20  2.450257359815918e-06  0.9909911307358037  0.015807484945  0.8048585319304159  0.00010781018137577  
3.381100782480682e-14  -0.009010567113699968  5.926573048815382e-20  2.530050275682951e-06  0.990991185739418  0.015807484945  0.8048585562837605  0.0001113028074139202  
3.573602246065781e-14  -0.009010567113700003  6.46692868022125e-20  2.612441587096247e-06  0.9909912425249321  0.015807484945  0.8048585814282515  0.0001149085811448093  
3.777063694539372e-14  -0.009010567113699949  7.056551266743898e-20  2.697515906571025e-06  0.9909913011500725  0.015807484945  0.80485860738969  0.0001186311677408889  
3.992109129748053e-14  -0.009010567113699989  7.699932725789854e-20  2.78536060181837e-06  0.9909913616744357  0.015807484945  0.8048586341945905  0.0001224743517971701  
4.219398080805024e-14  -0.009010567113699989  8.401974525588228e-20  2.876065885459014e-06  0.9909914241595491  0.015807484945  0.8048586618705205  0.0001264420398642036  
4.459627626819086e-14  -0.009010567113699984  9.168025026009838e-20  2.969724907658215e-06  0.9909914886689333  0.015807484945  0.8048586904458734  0.0001305382650019641  
4.713534534786917e-14  -0.009010567113699915  1.000392022393791e-19  3.066433851776941e-06  0.9909915552681666  0.015807484945  0.8048587199499833  0.0001347671927372682  
4.981897519205165e-14  -0.009010567113700014  1.09160282135999e-19  3.16629203313748e-06  0.9909916240249518  0.015807484945  0.8048587504129348  0.0001391331209556611  
